topic 0
run			0.999846898922
stuck			0.999693845673
slipperi			0.999693845673
depress			0.999387882573
unend			0.999387882573
increment			0.999387882573
rice			0.999387882573
bazaaris			0.999387882573
wad			0.999387882573
vital			0.999387882573
shortag			0.999387882573
pay			0.999387882573
fat			0.999387882573
everyday			0.999387882573
caus			0.999387882573
inflat			0.999387882573
strongest			0.999387882573
reintegr			0.999387882573
forev			0.999387882573
satan			0.999387882573
bean			0.999387882573
rial			0.999387882573
june			0.999387882573
currenc			0.49985004686
expir			0.49985004686
class			0.49985004686
break			0.49985004686
crippl			0.49985004686
radic			0.49985004686
valu			0.49985004686
somehow			0.49985004686
cleric			0.49985004686
item			0.49985004686
sudden			0.49985004686
meat			0.49985004686
medicin			0.49985004686
sold			0.49985004686
revolut			0.428534952236
big			0.399952505937
step			0.374972267792
test			0.333300697844
perfect			0.333300697844
success			0.333300697844
slow			0.333300697844
bank			0.333268069152
express			0.333268069152
direct			0.333268069152
wrong			0.333268069152
free			0.333268069152
carri			0.333268069152


topic 1
extra			0.999693845673
turmoil			0.999693845673
buttress			0.999693845673
jihadists			0.999693845673
enforc			0.999693845673
discov			0.999693845673
roil			0.999693845673
protest			0.999387882573
reshap			0.999387882573
troop			0.999387882573
butter			0.999387882573
existenti			0.999387882573
absenc			0.999387882573
bristl			0.999387882573
sword			0.999387882573
shatter			0.999387882573
irrespect			0.999387882573
stupid			0.999387882573
rapidli			0.999387882573
confidenti			0.999387882573
fast			0.999387882573
forget			0.999387882573
hesit			0.999387882573
associ			0.999387882573
nietzsch			0.999387882573
amaz			0.999387882573
common			0.999387882573
manifest			0.999387882573
prop			0.999387882573
pen			0.999387882573
gun			0.999387882573
introduct			0.999387882573
spring			0.666531972506
bind			0.666531972506
sustain			0.666531972506
chief			0.666531972506
anyway			0.666531972506
legaci			0.666531972506
successor			0.499925011717
barack			0.499925011717
ground			0.499925011717
stori			0.499925011717
domin			0.499925011717
oversight			0.499925011717
safe			0.49985004686
contenti			0.49985004686
thoroughli			0.49985004686
broadli			0.49985004686
assumpt			0.49985004686
democraci			0.49985004686


topic 2
tough			0.999693845673
tell			0.999387882573
imposs			0.999387882573
jordan			0.999387882573
moment			0.999387882573
reestablish			0.999387882573
neighbor			0.749885955319
trust			0.666531972506
citizen			0.499925011717
stabil			0.49985004686
rebuild			0.49985004686
republican			0.49985004686
care			0.399952505937
simpli			0.399952505937
confid			0.399952505937
predict			0.399952505937
toward			0.363616839952
moder			0.333300697844
left			0.333268069152
benjamin			0.333268069152
assum			0.285690563343
behavior			0.272712914039
quit			0.249982032654
successor			0.249964068114
dure			0.249964068114
democrat			0.249964068114
someth			0.249964068114
possibl			0.23075909812
prioriti			0.199977502812
prime			0.199977502812
relationship			0.199977502812
complic			0.199977502812
particular			0.199977502812
sunni			0.199977502812
close			0.199977502812
isra			0.16665139048
israel			0.153842936468
veri			0.142851658408
futur			0.142846174449
lead			0.133328611308
given			0.124991797516
kind			0.124991797516
netanyahu			0.124991797516
requir			0.124991797516
need			0.11764346899
variou			0.11110478439
isi			0.11110478439
thi			0.0937496398943
minist			0.0909050622124
either			0.0909050622124


topic 3
npt			0.999693845673
asymmetri			0.999387882573
interpret			0.999387882573
law			0.999387882573
fit			0.999387882573
wednesday			0.999387882573
unrel			0.999387882573
ourselv			0.999387882573
upsurg			0.999387882573
unsurpris			0.999387882573
goal			0.999387882573
stipul			0.999387882573
myriad			0.999387882573
task			0.999387882573
game			0.999387882573
discriminatori			0.999387882573
introduc			0.999387882573
freed			0.999387882573
regulatori			0.999387882573
table			0.999387882573
foremost			0.999387882573
refrain			0.666531972506
storag			0.666531972506
main			0.499925011717
upon			0.499925011717
news			0.49985004686
address			0.49985004686
concentr			0.49985004686
hit			0.49985004686
institut			0.49985004686
reaffirm			0.49985004686
ident			0.49985004686
outstand			0.49985004686
valu			0.49985004686
presum			0.49985004686
stress			0.49985004686
clarif			0.49985004686
forward			0.49985004686
credibl			0.49985004686
impos			0.363616839952
procedur			0.333268069152
recogn			0.333268069152
free			0.333268069152
standard			0.333268069152
deterr			0.333268069152
confer			0.333268069152
preced			0.333268069152
pollack			0.333268069152
serv			0.333268069152
summari			0.333268069152


topic 4
unresolv			0.999693845673
advisori			0.999693845673
complaint			0.999693845673
appoint			0.999693845673
spread			0.999387882573
cybersecurity			0.999387882573
jubil			0.999387882573
exercis			0.999387882573
intract			0.999387882573
dimens			0.999387882573
react			0.999387882573
optim			0.999387882573
disbelief			0.999387882573
board			0.799902512186
refer			0.599927509061
disput			0.55551836678
affair			0.499925011717
summit			0.49985004686
border			0.49985004686
independ			0.49985004686
news			0.49985004686
escal			0.49985004686
deter			0.49985004686
defens			0.49985004686
insuffici			0.49985004686
attempt			0.49985004686
resolv			0.454520765866
mechan			0.399952505937
unless			0.333300697844
white			0.333268069152
gcc			0.333268069152
cautious			0.333268069152
alon			0.333268069152
stage			0.333268069152
mix			0.333268069152
simultan			0.333268069152
review			0.285690563343
consensu			0.249964068114
roll			0.249964068114
camp			0.249964068114
seemingli			0.249964068114
opinion			0.249964068114
parti			0.244592776289
joint			0.22726683901
commission			0.199994375176
meet			0.199977502812
extend			0.199977502812
issu			0.175547120447
member			0.166659028176
done			0.16665139048


topic 5
hear			0.999693845673
rattl			0.999387882573
saber			0.999387882573
frustrat			0.999387882573
british			0.999387882573
german			0.999387882573
erod			0.999387882573
wouldn			0.999387882573
retard			0.999387882573
lesson			0.999387882573
folk			0.999387882573
devast			0.999387882573
torpedo			0.999387882573
besid			0.999387882573
scuttl			0.999387882573
explain			0.749885955319
rare			0.749885955319
often			0.49985004686
asian			0.49985004686
strong			0.49985004686
conced			0.49985004686
supposedli			0.49985004686
