topic 0
arak			0.999995452789
natanz			0.999994315995
redesign			0.999994315995
plutonium			0.999994315995
grade			0.999992421345
reprocess			0.999988632072
product			0.999988632072
fordow			0.999988632072
store			0.999988632072
everi			0.999984842836
extens			0.999984842836
isotop			0.999984842836
respect			0.999984842836
transfer			0.999984842836
spin			0.999977264474
chew			0.999977264474
policymaking			0.999977264474
unresolv			0.999977264474
advisori			0.999977264474
servic			0.999977264474
fairli			0.999977264474
daili			0.999977264474
gum			0.999977264474
shift			0.999977264474
derakhshani			0.999977264474
initi			0.999977264474
acquisit			0.999977264474
fierc			0.999977264474
outcom			0.999977264474
cascad			0.999977264474
sophist			0.999977264474
commod			0.999977264474
complaint			0.999977264474
curb			0.999977264474
whichev			0.999977264474
npt			0.999977264474
sensit			0.999977264474
tide			0.999977264474
welcom			0.999977264474
smart			0.999977264474
peter			0.999977264474
appoint			0.999977264474
triumph			0.999954530267
widow			0.999954530267
interpret			0.999954530267
newspap			0.999954530267
palestinian			0.999954530267
law			0.999954530267
outsized			0.999954530267
kuwait			0.999954530267


topic 1
abroad			0.999980560271
backer			0.999980560271
constrain			0.999980560271
violenc			0.999976672425
counter			0.999976672425
sponsor			0.999976672425
voic			0.99997084072
complet			0.99997084072
intrus			0.99997084072
cycl			0.99997084072
shrink			0.99997084072
articl			0.99997084072
set			0.99997084072
strategi			0.99997084072
reimpos			0.99997084072
worsen			0.999961121378
instabl			0.999961121378
alarm			0.999961121378
bind			0.999961121378
kept			0.999961121378
everyth			0.999961121378
storag			0.999961121378
surveil			0.999961121378
covert			0.999961121378
window			0.999961121378
serv			0.999961121378
gone			0.999961121378
declin			0.999961121378
devic			0.999961121378
extremist			0.999961121378
estim			0.999961121378
richer			0.999961121378
anyway			0.999961121378
compon			0.999961121378
increasingli			0.999961121378
press			0.999961121378
panel			0.999961121378
dynasti			0.999941683323
risk			0.999941683323
rise			0.999941683323
malign			0.999941683323
whip			0.999941683323
binyamin			0.999941683323
contenti			0.999941683323
mine			0.999941683323
facto			0.999941683323
despit			0.999941683323
mend			0.999941683323
outstand			0.999941683323
quickli			0.999941683323


topic 2
legitimaci			0.999995082835
primari			0.999993443797
asad			0.999993443797
stop			0.999990165748
evid			0.999990165748
iraqi			0.999990165748
multipl			0.999990165748
necessarili			0.999990165748
previou			0.999990165748
afghan			0.999990165748
haggl			0.999980331813
neg			0.999980331813
supplier			0.999980331813
envoy			0.999980331813
plot			0.999980331813
asset			0.999980331813
minutia			0.999980331813
parallel			0.999980331813
detent			0.999980331813
contend			0.999980331813
strategist			0.999980331813
situat			0.999980331813
seen			0.999980331813
restaur			0.999980331813
hasten			0.999980331813
finger			0.999980331813
fault			0.999980331813
seven			0.999980331813
digniti			0.999980331813
interf			0.999980331813
adel			0.999980331813
alongsid			0.999980331813
enlist			0.999980331813
recognit			0.999980331813
obamacare			0.999980331813
string			0.999980331813
funder			0.999980331813
prove			0.999980331813
oppressor			0.999980331813
favorit			0.999980331813
forfeit			0.999980331813
jubeir			0.999980331813
possess			0.999980331813
citat			0.999980331813
conveni			0.999980331813
deliv			0.999980331813
paid			0.999980331813
reserv			0.999980331813
exagger			0.999980331813
turkey			0.999980331813


topic 3
elect			0.999986361618
fifteen			0.999986361618
hassan			0.999982952091
win			0.999982952091
delay			0.999982952091
worth			0.999977269608
grown			0.999977269608
name			0.999977269608
oil			0.999977269608
insid			0.999977269608
asian			0.99996590487
surrend			0.99996590487
conserv			0.99996590487
expertis			0.99996590487
supposedli			0.99996590487
dig			0.99996590487
compens			0.99996590487
cap			0.99996590487
platform			0.99996590487
answer			0.99996590487
significantli			0.99996590487
hillari			0.99996590487
quantiti			0.99996590487
snapback			0.99996590487
haass			0.99996590487
expir			0.99996590487
ambiti			0.99996590487
solv			0.99996590487
person			0.99996590487
ambassador			0.99996590487
regardless			0.99996590487
constraint			0.99996590487
summit			0.99996590487
presidenti			0.99996590487
sought			0.99996590487
handl			0.99996590487
imposit			0.99996590487
clinton			0.99996590487
unravel			0.99996590487
insuffici			0.99996590487
harder			0.99996590487
almost			0.99996590487
heel			0.99996590487
reckless			0.99996590487
profici			0.999931812491
sputter			0.999931812491
street			0.999931812491
parochi			0.999931812491
longstand			0.999931812491
abided			0.999931812491


topic 4
languag			0.999987626302
model			0.999987626302
specif			0.999985151605
conduct			0.999981439587
saw			0.999981439587
explos			0.999981439587
run			0.999981439587
disabl			0.999981439587
campaign			0.999975252961
veto			0.999975252961
dissid			0.999975252961
replac			0.999975252961
suspens			0.999975252961
activist			0.999975252961
home			0.999975252961
somewhat			0.999962879978
tough			0.999962879978
strong			0.999962879978
somehow			0.999962879978
stuck			0.999962879978
hear			0.999962879978
deton			0.999962879978
stress			0.999962879978
dash			0.999962879978
channel			0.999962879978
reveal			0.999962879978
slipperi			0.999962879978
sudden			0.999962879978
driven			0.999962879978
aren			0.999962879978
poor			0.999962879978
stabil			0.999962879978
suffer			0.999962879978
resort			0.999962879978
multilater			0.999962879978
belief			0.999962879978
comput			0.999962879978
induc			0.999962879978
mind			0.999962879978
pragmat			0.999962879978
neutron			0.999962879978
appli			0.999962879978
unspecifi			0.999962879978
disclos			0.999962879978
conceiv			0.999962879978
republican			0.999962879978
hawk			0.999962879978
stomach			0.999962879978
rout			0.999962879978
preliminari			0.999962879978


