topic 0
iran			22963.1286845
nuclear			9703.75710307
year			5936.40518086
iaea			4345.00029315
also			4131.25829512
uranium			3870.84616288
enrich			3482.18052766
implement			3155.49650135
agreement			2934.3441462
reactor			2663.4887202
thi			2577.64789818
would			2455.39221084
day			2427.97670656
joint			2204.83620346
use			2191.45996499
commiss			2167.29408271
time			1936.06675795
deal			1875.70668309
one			1829.10711406
sanction			1796.54569155
centrifug			1790.95215922
activ			1661.07852445
lift			1630.01419338
issu			1607.46881706
could			1564.81152637
bomb			1546.62871021
weapon			1468.51051279
iranian			1411.26309293
relat			1343.88163892
make			1230.8974878
region			1165.85817307
agre			1125.25615712
research			1095.01641099
remain			1092.14102919
ani			1052.131933
continu			930.947734217
take			925.551806144
fuel			876.577910924
develop			871.460001481
countri			857.534028227
reach			823.285680559
arak			800.0809961
water			800.0809961
limit			760.161946511
arm			704.940372347
accord			700.177385075
materi			692.35651774
state			684.427143204
heavi			678.108085021
polit			677.280564921


topic 1
iran			54411.3485536
nuclear			20796.7146599
deal			15639.0447272
iranian			12584.0764313
thi			7408.32300036
state			6872.84772169
agreement			6609.1214076
sanction			6222.417894
arab			4537.00731443
region			4425.05553356
power			4266.16489564
obama			4249.15775586
also			3838.87632021
regim			3838.850322
year			3719.68439779
one			3617.32888863
american			3370.55556268
world			3273.23674667
unit			3264.56562908
syria			2960.28105299
would			2663.56526531
could			2381.35093331
america			2224.71222547
countri			2164.51986395
critic			2094.62859053
war			1946.45304639
onli			1932.76877553
say			1896.38253402
much			1851.84357685
make			1782.16162719
use			1723.57286702
administr			1693.64729208
program			1691.04148119
like			1660.50075046
israel			1613.34135719
time			1572.65442759
intern			1571.63140666
may			1568.26270704
agre			1531.78728766
even			1511.02694609
issu			1445.94729079
includ			1385.06041398
think			1367.3591519
see			1354.55943665
enrich			1298.71090646
middl			1248.36826195
come			1243.15325825
presid			1219.91896041
forc			1219.1036623
support			1182.51892853


topic 2
iran			13018.4684005
thi			3765.88188376
nuclear			3706.54848605
state			3387.78135542
iranian			2901.83022809
deal			2888.0474146
irgc			2526.71477894
region			2002.63039668
would			1781.51693405
unit			1718.1523261
also			1212.1761464
obama			1125.33286187
agreement			1025.19330905
iaea			1009.69048405
support			992.125919439
day			957.867437221
regim			954.530130642
reach			948.192113611
program			924.71169249
syria			901.231087765
includ			824.344310822
activ			789.903039736
see			767.358535755
becaus			707.543597923
one			626.272508394
ani			579.949794045
arab			572.719032913
matter			555.877457492
even			550.298211885
negoti			541.824790576
commiss			541.824790576
weapon			541.824790576
arm			529.153518623
much			510.990372658
concern			498.6096494
intern			490.429921484
said			475.044178436
year			472.733163465
east			469.783451407
middl			462.525821342
sanction			428.570788935
forc			406.369016232
administr			406.369016232
say			406.369016232
joint			406.369016232
issu			400.277488869
access			400.0409981
strateg			378.203971046
mean			375.722844214
make			335.785398077


topic 3
iran			31809.2764547
sanction			11524.2726492
deal			11187.0774104
nuclear			10845.6605568
thi			8621.11307805
would			7491.72391645
iranian			6947.86153613
agreement			6445.43532984
state			5634.85471563
year			5247.77062727
like			3452.97202173
region			3261.81124941
presid			3039.59058045
enrich			2661.54629718
unit			2653.51115836
obama			2639.81635135
one			2613.04303226
could			2212.83396048
ani			2165.08127198
may			1977.08208048
program			1843.66937024
negoti			1737.37221093
secur			1697.81536505
relief			1625.88307767
even			1511.02694609
also			1443.9117846
arab			1381.06947301
said			1340.91114518
limit			1267.6803286
make			1222.30621063
day			1163.07414406
time			1131.26268286
regim			1124.69872112
america			1101.36358531
countri			1050.6043323
power			1034.48645232
uranium			972.5796184
american			972.45147366
intern			841.658820267
support			839.460347224
way			812.736339266
critic			812.736339266
come			812.736339266
new			773.857234976
see			732.675370171
middl			727.314934509
polit			723.696900281
remain			686.223430808
becaus			677.280564921
east			677.280564921


topic 4
iran			27091.80277
deal			18208.3962609
nuclear			15218.4469388
thi			13312.580991
iranian			10167.756371
agreement			8052.24959043
would			6055.39190686
sanction			4327.20019421
one			3213.38958373
day			2664.21136482
year			2534.64192303
chang			2424.79628246
could			2049.95172629
ani			1902.13539323
support			1801.76827285
obama			1797.26521875
issu			1750.95593904
regim			1718.1523261
also			1690.4318467
make			1640.850809
mani			1588.92675319
even			1464.40578199
way			1354.55943665
polit			1308.14310129
continu			1298.54294039
implement			1276.14657571
take			1230.55374292
think			1219.1036623
war			1196.23843501
countri			1131.9913113
may			1111.53661157
like			1067.3099498
israel			1060.77078075
american			1007.35199694
come			993.089647961
secur			963.972152094
work			947.986965477
program			918.137539873
time			900.448966808
remain			860.965845988
iaea			857.306558219
world			839.460347224
believ			800.0809961
relat			797.721039064
arm			769.606168858
onli			733.621496843
power			731.328475514
hope			710.807716598
last			684.460650345
irgc			683.169029518


